,id,original_title
9060,9422,A Civil Action
9061,33719,Rudolph the Red-Nosed Reindeer: The Movie
9062,14533,Gia
9063,10683,Happiness
9064,11702,The Replacement Killers
9065,9458,Desperate Measures
9066,1808,Velvet Goldmine
9067,6396,SLC Punk
9068,46992,Hilary and Jackie
9069,3513,Legionnaire
9070,18316,Black Dog
9071,28302,The Swan Princess: The Mystery of the Enchanted Kingdom
9072,9276,The Faculty
9073,825,Playing by Heart
9074,9821,The Mighty
9075,9466,Celebrity
9076,9033,The Prophecy II
9077,14013,BASEketball
9078,9812,Thursday
9079,9713,Holy Man
9080,7096,Merlin
9081,16146,Phantasm IV: Oblivion
9082,15805,Batman & Mr. Freeze: SubZero
9083,15037,Can't Hardly Wait
9084,11675,Halloween: H20
9085,11252,Psycho
9086,12706,Croupier
9087,2042,Savior
9088,9457,Deep Rising
9089,14283,The Red Violin
9090,10223,A Simple Plan
9091,10029,Very Bad Things
9092,9425,Soldier
9093,6058,The Patriot
9094,9844,The Opposite of Sex
9095,37636,High Art
9096,8583,Dangerous Beauty
9097,39345,Casper Meets Wendy
9098,36136,Another Day in Paradise
9099,30949,Palmetto
9100,31473,An American Tail: The Treasure of Manhattan Island
9101,14557,Dead Man on Campus
9102,50942,Creature
9103,9771,Major League: Back to the Minors
9104,9452,Bulworth
9105,14444,The Rugrats Movie
9106,12488,The Gingerbread Man
9107,35680,Madeline
9108,13151,Scooby-Doo on Zombie Island
9109,17915,Dance With Me
9110,8129,My Name Is Joe
9111,10616,Sat sau ji wong
9112,12538,Senseless
9113,17941,Hush
9114,9464,Buffalo '66
9115,9490,Half Baked
9116,1448,The Wisdom of Crocodiles
9117,22318,Permanent Midnight
9118,3033,Gods and Monsters
9119,22256,Without Limits
9120,4975,Love Is the Devil: Study for a Portrait of Francis Bacon
9121,9835,Jane Austen's Mafia!
9122,21661,Air Bud: Golden Receiver
9123,16148,Zero Effect
9124,27850,Halloweentown
9125,10940,Babylon 5: In the Beginning
9126,19154,The Second Arrival
9127,24746,Six-String Samurai
9128,12888,Belly
9129,11660,Following
9130,10278,Return to Paradise
9131,16365,Futuresport
9132,15162,Alice Through the Looking Glass
9133,10593,Il fantasma dell'opera
9134,4927,Edge of Seventeen
9135,37498,Knock Off
9136,10162,Waking Ned
9137,21736,Everest
9138,14577,Dirty Work
9139,24525,Hurlyburly
9140,19381,Strike!
9141,12257,Home Fries
9142,11855,Pecker
9143,45242,Dennis the Menace Strikes Again!
9144,38017,Letters From a Killer
9145,27791,Strangeland
9146,12229,The Acid House
9147,17127,The Object of My Affection
9148,11603,Rear Window
9149,66892,Tale of the Mummy
9150,47881,My Giant
9151,33271,Sabrina Goes to Rome
9152,42807,The Newton Boys
9153,33644,How Stella Got Her Groove Back
9154,1618,Still Crazy
9155,27472,The Odd Couple II
9156,8545,Little Voice
9157,31220,Krippendorf's Tribe
9158,15043,Brink!
9159,36606,Full Tilt Boogie
9160,20546,Goodnight Mister Tom
9161,23319,Jerry Seinfeld: I'm Telling You for the Last Time
9162,13907,Kurt & Courtney
9163,44625,Dead Man's Curve
9164,14342,Almost Heroes
9165,24584,Get Real
9166,26618,Clay Pigeons
9167,14662,Slums of Beverly Hills
9168,25751,Children of the Corn V: Fields of Terror
9169,24269,The Temptations
9170,32302,3 Ninjas: High Noon at Mega Mountain
9171,17074,The Batman Superman Movie: World's Finest
9172,36568,Paulie
9173,17263,A Murder of Crows
9174,56195,Billboard Dad
9175,31622,Moby Dick
9176,21430,New Rose Hotel
9177,16129,Last Night
9178,51216,Ghulam
9179,10144,The Little Mermaid
9180,89,Indiana Jones and the Last Crusade
9181,639,When Harry Met Sally...
9182,268,Batman
9183,165,Back to the Future Part II
9184,207,Dead Poets Society
9185,2978,Ghostbusters II
9186,709,Licence to Kill
9187,5825,National Lampoon's Christmas Vacation
9188,9665,Glory
9189,2756,The Abyss
9190,942,Lethal Weapon 2
9191,9618,Tango & Cash
9192,1648,Bill & Ted's Excellent Adventure
9193,9494,Look Who's Talking
9194,9354,"Honey, I Shrunk the Kids"
9195,172,Star Trek V: The Final Frontier
9196,10222,Kickboxer
9197,10160,A Nightmare on Elm Street 5: The Dream Child
9198,10134,Cyborg
9199,11974,The 'Burbs
9200,8913,Pet Sematary
9201,10495,"The Karate Kid, Part III"
9202,11185,"See No Evil, Hear No Evil"
9203,2604,Born on the Fourth of July
9204,2616,Uncle Buck
9205,14372,Leviathan
9206,1412,"Sex, Lies, and Videotape"
9207,9942,Major League
9208,5971,We're No Angels
9209,8491,Weekend at Bernie's
9210,1552,Parenthood
9211,10345,K-9
9212,10142,Casualties of War
9213,249,The War of the Roses
9214,238751,Best of the Best
9215,9972,Lock Up
9216,8867,The Punisher
9217,11718,Who's Harry Crumb?
9218,10283,Friday the 13th Part VIII: Jason Takes Manhattan
9219,11352,Always
9220,11895,Police Academy 6: City Under Siege
9221,10344,The Fly II
9222,24739,Miracle Mile
9223,6951,Turner & Hooch
9224,7452,"The Cook, the Thief, His Wife & Her Lover"
9225,14550,The Dream Team
9226,11497,All Dogs Go to Heaven
9227,19124,Blind Fury
9228,9085,Harlem Nights
9229,12150,Sea of Love
9230,15433,The BFG
9231,10493,Dead Calm
9232,11342,Warlock
9233,505,Johnny Handsome
9234,12521,Shocker
9235,14776,How to Get Ahead in Advertising
9236,403,Driving Miss Daisy
9237,86962,The Phantom of the Opera
9238,11562,Crimes and Misdemeanors
9239,4105,Black Rain
9240,28165,The Toxic Avenger Part II
9241,22611,Little Nemo: Adventures In Slumberland
9242,9686,New York Stories
9243,5203,Wild Orchid
9244,19236,Santa sangre
9245,10875,The Fabulous Baker Boys
9246,10860,Steel Magnolias
9247,10161,My Left Foot: The Story of Christy Brown
9248,11607,DeepStar Six
9249,25199,Teen Witch
9250,17819,Her Alibi
9251,13928,Knick Knack
9252,3064,Chances Are
9253,28169,The Toxic Avenger Part III: The Last Temptation of Toxie
9254,925,Do the Right Thing
9255,26953,Puppet Master
9256,10705,Henry V
9257,1779,Roger & Me
9258,21512,The Blood of Heroes
9259,31606,The Package
9260,17362,Loverboy
9261,11305,Mystery Train
9262,19142,The Return of Swamp Thing
9263,11937,The Gods Must Be Crazy II
9264,11361,Halloween 5: The Revenge of Michael Myers
9265,2028,Say Anything...
9266,15142,Dream a Little Dream
9267,27418,Next of Kin
9268,8216,Meet the Feebles
9269,11475,Leningrad Cowboys Go America
9270,15618,Robot Jox
9271,39787,Jacknife
9272,22102,Troop Beverly Hills
9273,4296,Millennium
9274,2323,Field of Dreams
9275,11828,Erik the Viking
9276,10135,Road House
9277,14628,Fletch Lives
9278,29185,An Innocent Man
9279,2263,Music Box
9280,31004,The Mighty Quinn
9281,16182,The Woman in Black
9282,1380,Gleaming the Cube
9283,47045,She's Out of Control
9284,31608,Three Fugitives
9285,34312,Sleepaway Camp III: Teenage Wasteland
9286,18111,Bride of Re-Animator
9287,37606,Valmont
9288,476,Drugstore Cowboy
9289,183,The Wizard
9290,26360,Depeche Mode: 101
9291,19157,Going Overboard
9292,24077,The Tall Guy
9293,32261,Scandal
9294,11465,Great Balls of Fire!
9295,38695,Monsieur Hire
9296,11959,UHF
9297,14621,Lean On Me
9298,17190,Gross Anatomy
9299,20006,Pink Cadillac
9300,300589,Lonesome Dove
9301,31583,Kill Me Again
9302,22244,Society
9303,15138,Little Monsters
9304,32059,The January Man
9305,19118,Let It Ride
9306,38084,House III: The Horror Show
9307,141859,Goldeneye
9308,20607,"Amanece, que no es poco"
9309,11157,She-Devil
9310,10551,Family Business
9311,31150,Intruder
9312,52106,Ho vinto la lotteria di Capodanno
9313,28774,Communion
9314,30666,Stepfather II: Make Room For Daddy
9315,20423,For All Mankind
9316,10020,Beauty and the Beast
9317,280,Terminator 2: Judgment Day
9318,879,Hook
9319,8367,Robin Hood: Prince of Thieves
9320,8010,Highlander II: The Quickening
9321,1598,Cape Fear
9322,174,Star Trek VI: The Undiscovered Country
9323,37137,The Naked Gun 2Â½: The Smell of Fear
9324,1089,Point Break
9325,1649,Bill & Ted's Bogus Journey
9326,2924,Backdraft
9327,2907,The Addams Family
9328,9292,Hudson Hawk
9329,10249,The Rocketeer
9330,1541,Thelma & Louise
9331,10537,The Doors
9332,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
9333,11933,Nothing but Trouble
9334,10380,An American Tail: Fievel Goes West
9335,274,The Silence of the Lambs
9336,290,Barton Fink
9337,4032,My Girl
9338,9079,Dying Young
9339,11284,Freddy's Dead: The Final Nightmare
9340,468,My Own Private Idaho
9341,9319,The Last Boy Scout
9342,820,JFK
9343,650,Boyz n the Hood
9344,2453,Harley Davidson and the Marlboro Man
9345,9594,Double Impact
9346,12627,La belle noiseuse
9347,10276,What About Bob?
9348,339,Night on Earth
9349,11187,Child's Play 3
9350,13122,The People Under the Stairs
9351,1406,City Slickers
9352,9595,Hot Shots!
9353,23438,Wild Hearts Can't Be Broken
9354,13888,Return to the Blue Lagoon
9355,2107,L.A. Story
9356,1633,Fried Green Tomatoes
9357,11384,The Hard Way
9358,13154,Showdown in Little Tokyo
9359,7442,Sleeping with the Enemy
9360,13697,Grand Canyon
9361,20421,Rock-A-Doodle
9362,10969,Knight Rider 2000
9363,2742,Naked Lunch
9364,36630,Zandalee
9365,20289,Rush
9366,6524,Life Stinks
9367,11846,Father of the Bride
9368,177,The Fisher King
9369,24734,K2
9370,11364,Regarding Henry
9371,15413,Don't Tell Mom the Babysitter's Dead
9372,19200,Shadows and Fog
9373,10337,Bugsy
9374,1496,Cool as Ice
9375,14362,Out for Justice
9376,28597,Problem Child 2
9377,32685,Ernest Scared Stupid
9378,10750,Toy Soldiers
9379,30815,Mortal Thoughts
9380,10333,The Prince of Tides
9381,21828,Flirting
9382,1713,Jungle Fever
9383,11504,Suburban Commando
9384,47090,The Pit and the Pendulum
9385,12186,Defending Your Life
9386,10804,King Ralph
9387,11498,Dead Again
9388,44909,Ghoulies III: Ghoulies Go to College
9389,20978,"Mon pÃ¨re, ce hÃ©ros"
9390,10379,Drop Dead Fred
9391,27769,Sometimes They Come Back
9392,25562,Soapdish
9393,15026,The Guyver
9394,16270,Career Opportunities
9395,11894,Curly Sue
9396,10952,New Jack City
9397,41780,A Rage in Harlem
9398,12702,Critters 3
9399,26561,Enchanted April
9400,11890,Oscar
9401,10174,Madonna: Truth or Dare
9402,24993,Kickboxer 2:  The Road Back
9403,20704,Necessary Roughness
9404,17792,Omen IV: The Awakening
9405,1358,A Brief History of Time
9406,19065,Pure Luck
9407,18886,Flight of the Intruder
9408,3784,Frankie and Johnny
9409,22434,If Looks Could Kill
9410,6463,Other People's Money
9411,14904,Proof
9412,11663,The Commitments
9413,28859,Dolly Dearest
9414,20096,The Butcher's Wife
9415,12647,Billy Bathgate
9416,41805,V.I. Warshawski
9417,11521,Little Man Tate
9418,21219,Mobsters
9419,1483,Begotten
9420,9585,Not Without My Daughter
9421,4539,Hearts of Darkness: A Filmmaker's Apocalypse
9422,17956,"He Said, She Said"
9423,11175,Lucky Luke
9424,17990,Impromptu
9425,15771,Class Action
9426,2071,Shattered
9427,12227,White Fang
9428,2611,Only the Lonely
9429,10261,Switch
9430,9546,Ricochet
9431,2125,Wedlock
9432,25330,Dutch
9433,47647,é€ƒå­¦å¨é¾™
9434,14022,Slacker
9435,34376,Mannequin Two: On the Move
9436,56321,Toto le hÃ©ros
9437,30694,The Resurrected
9438,26956,Puppet Master III: Toulon's Revenge
9439,5048,Prospero's Books
9440,28455,Deceived
9441,13644,All I Want For Christmas
9442,26291,Shakes the Clown
9443,17474,The Man in the Moon
9444,16820,F/X2
9445,11821,Doc Hollywood
9446,41791,Mississippi Masala
9447,14667,Dogfight
9448,31544,The Hitman
9449,562,Die Hard
9450,2280,Big
9451,37136,The Naked Gun: From the Files of Police Squad!
9452,13704,License to Drive
9453,4011,Beetlejuice
9454,380,Rain Man
9455,11690,Bloodsport
9456,9602,Coming to America
9457,1370,Rambo III
9458,10651,The Dead Pool
9459,12233,Oliver & Company
9460,9493,Twins
9461,856,Who Framed Roger Rabbit
9462,12144,The Land Before Time
9463,7520,Cocktail
9464,9647,Scrooged
9465,10585,Child's Play
9466,847,Willow
9467,9396,Crocodile Dundee II
9468,10131,A Nightmare on Elm Street 4: The Dream Master
9469,10141,Dirty Rotten Scoundrels
9470,287,Bull Durham
9471,9604,Red Heat
9472,623,A Fish Called Wanda
9473,11825,Police Academy 5: Assignment Miami Beach
9474,11966,Short Circuit 2
9475,9599,The Blob
9476,11285,Cocoon: The Return
9477,5680,"Elvira, Mistress of the Dark"
9478,10644,The Unbearable Lightness of Being
9479,2640,Heathers
9480,8740,Spoorloos
9481,1632,Mississippi Burning
9482,18086,Fright Night Part 2
9483,3525,Working Girl
9484,8337,They Live
9485,15158,Phantasm II
9486,10128,Alien Nation
9487,12710,Big Business
9488,11357,Halloween 4: The Return of Michael Myers
9489,10117,Action Jackson
9490,2321,Married to the Mob
9491,22478,Another Woman
9492,10281,Friday the 13th Part VII: The New Blood
9493,11082,The Seventh Sign
9494,859,Dangerous Liaisons
9495,12120,My Stepmother is an Alien
9496,10675,Frantic
9497,20196,Mac and Me
9498,16296,Killer Klowns from Outer Space
9499,15267,The Beast of War
9500,27362,Drowning by Numbers
9501,21733,Fei lung mang jeung
9502,9748,D.O.A.
9503,24929,Return of the Living Dead Part II
9504,12582,Without a Clue
9505,18509,Caddyshack II
9506,11955,Iron Eagle II
9507,8677,The Bourne Identity
9508,10306,Poltergeist III
9509,14506,The Adventures of Baron Munchausen
9510,27352,Braddock: Missing in Action III
9511,11851,The Presidio
9512,9013,Midnight Run
9513,18214,Black Eagle
9514,9395,Above the Law
9515,11051,The Last Temptation of Christ
9516,21362,High Spirits
9517,26515,Pumpkinhead
9518,10868,The Accused
9519,48309,Prison
9520,11054,Hairspray
9521,18161,U2: Rattle and Hum
9522,9064,Hellbound: Hellraiser II
9523,13192,Moonwalker
9524,2617,The Great Outdoors
9525,10130,Gorillas in the Mist
9526,11191,Mystic Pizza
9527,36739,School Daze
9528,29095,Waxwork
9529,13927,Tin Toy
9530,9540,Dead Ringers
9531,41799,"Distant Voices, Still Lives"
9532,26386,Ernest Saves Christmas
9533,24679,Bird
9534,12714,She's Having a Baby
9535,59797,Bad Dreams
9536,40095,Dead Heat
9537,13350,Scooby-Doo and the Ghoul School
9538,5241,Two Moon Junction
9539,34311,Sleepaway Camp II: Unhappy Campers
9540,24924,Night of the Demons
9541,13554,Eight Men Out
9542,10132,Talk Radio
9543,17170,"Bright Lights, Big City"
9544,2210,Earth Girls Are Easy
9545,15592,Beaches
9546,20443,Johnny Be Good
9547,25998,é»‘å¤ªé™½731
9548,10001,Young Einstein
9549,14285,The Thin Blue Line
9550,14911,Bat*21
9551,9717,Shoot to Kill
9552,30502,Big Top Pee-wee
9553,10396,Tequila Sunrise
9554,40820,Punchline
9555,10127,Critters 2
9556,4271,La Vie est un long fleuve tranquille
9557,29787,Monkey Shines
9558,28176,Tucker: The Man and His Dream
9559,27412,Hollywood Chainsaw Hookers
9560,51247,Blackadder's Christmas Carol
9561,26044,Arthur 2: On the Rocks
9562,15482,Return of the Killer Tomatoes!
9563,14240,Maniac Cop
9564,24348,Powaqqatsi
9565,11503,The Serpent and the Rainbow
9566,18197,Running on Empty
9567,26603,Vice Versa
9568,10126,Colors
9569,19382,Biloxi Blues
9570,23752,The Couch Trip
9571,7091,Vampire's Kiss
9572,28452,"Slugs, muerte viscosa"
9573,14170,Funny Farm
9574,31052,The Accidental Tourist
9575,40168,Scarecrows
9576,17006,I'm Gonna Git You Sucka
9577,29154,Stand and Deliver
9578,11347,The Lair of the White Worm
9579,22572,Hell Comes to Frogtown
9580,41965,Paperhouse
9581,26723,Imagine: John Lennon
9582,38965,18 Again!
9583,37211,Scooby-Doo! and the Reluctant Werewolf
9584,36724,The Decline of Western Civilization Part II: The Metal Years
9585,35119,A Cry in the Dark
9586,26355,For Keeps
9587,12663,Red Scorpion
9588,68352,Sherlock Holmes: The Hound of the Baskervilles
9589,29739,Moving
9590,19051,The New Adventures of Pippi Longstocking
9591,201281,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
9592,27814,Brain Damage
9593,46188,Peter Pan
9594,106,Predator
9595,600,Full Metal Jacket
9596,88,Dirty Dancing
9597,957,Spaceballs
9598,708,The Living Daylights
9599,5548,RoboCop
9600,765,Evil Dead II
9601,941,Lethal Weapon
9602,865,The Running Man
9603,580,Jaws: The Revenge
9604,2493,The Princess Bride
9605,10072,A Nightmare on Elm Street 3: Dream Warriors
9606,10673,Wall Street
9607,96,Beverly Hills Cop II
9608,11411,Superman IV: The Quest for Peace
9609,378,Raising Arizona
9610,117,The Untouchables
9611,801,"Good Morning, Vietnam"
9612,746,The Last Emperor
9613,10998,Fatal Attraction
9614,10587,Police Academy 4: Citizens on Patrol
9615,2614,Innerspace
9616,2609,"Planes, Trains and Automobiles"
9617,635,Angel Heart
9618,1825,Over the Top
9619,11548,*batteries not included
9620,1547,The Lost Boys
9621,6069,The Witches of Eastwick
9622,16288,Creepshow 2
9623,9964,Bad Taste
9624,10780,Overboard
9625,10937,Barfly
9626,12626,Broadcast News
9627,15143,Some Kind of Wonderful
9628,918,Blind Date
9629,14367,Adventures in Babysitting
9630,10023,Dragnet
9631,13247,A Muppet Family Christmas
9632,37530,House 2: The Second Story
9633,11584,Roxanne
9634,17258,The Pick-up Artist
9635,13446,Withnail & I
9636,10110,Empire of the Sun
9637,6917,The Gate
9638,15785,Cherry 2000
9639,11649,Masters of the Universe
9640,30890,Radio Days
9641,10083,No Way Out
9642,8989,Harry and the Hendersons
9643,10021,The Secret of My Success
9644,26263,Death Wish 4: The Crackdown
9645,11879,Near Dark
9646,12154,Three Men and a Baby
9647,12476,The Hidden
9648,19933,The Brave Little Toaster
9649,22172,Street Trash
9650,28070,Surf Nazis Must Die
9651,8852,Prince of Darkness
9652,10859,Stakeout
9653,9003,Hellraiser
9654,14499,Mio min Mio
9655,32076,The Believers
9656,17238,The Belly of an Architect
9657,26719,House of Games
9658,40962,Ironweed
9659,16620,La Bamba
9660,31650,Someone to Watch Over Me
9661,11496,Renegade
9662,12623,Suspect
9663,3543,Out of Rosenheim
9664,39507,The Dead
9665,18410,Project X
9666,40724,Anne of Avonlea
9667,22477,September
9668,27786,Steel Dawn
9669,11896,Throw Momma from the Train
9670,2039,Moonstruck
9671,13509,The Monster Squad
9672,28605,Ghoulies II
9673,17159,Eddie Murphy Raw
9674,14671,Summer School
9675,4918,The Fourth Protocol
9676,26371,Maurice
9677,13926,Red's Dream
9678,49964,Khane-ye doust kodjast?
9679,12919,Can't Buy Me Love
9680,20465,Deliria
9681,28370,Date With an Angel
9682,16889,Revenge of the Nerds II: Nerds in Paradise
9683,5709,Amazon Women on the Moon
9684,25155,The Stepfather
9685,14464,Hot Pursuit
9686,15658,Flowers in the Attic
9687,21299,Benji the Hunted
9688,10019,Mannequin
9689,44658,Oci ciornie
9690,19345,Black Widow
9691,21309,River's Edge
9692,22500,Gandahar
9693,12506,Cry Freedom
9694,13703,Less Than Zero
9695,25318,Escape from Sobibor
9696,23599,Wanted: Dead or Alive
9697,24341,Dolls
9698,11215,Baby Boom
9699,4639,Best Seller
9700,49038,Beauty and the Beast
9701,34379,No Man's Land
9702,27857,Prick Up Your Ears
9703,15582,Teen Wolf Too
9704,18935,Ernest Goes to Camp
9705,10652,Hamburger Hill
9706,26827,Who's That Girl
9707,13339,Three O'Clock High
9708,59558,Miami Connection
9709,36914,Like Father Like Son
9710,50719,"Silent Night, Deadly Night Part 2"
9711,46975,The Secret Garden
9712,32054,Hope and Glory
9713,10081,The Principal
9714,15677,84 Charing Cross Road
9715,10614,My Best Friend's Birthday
9716,39929,Hello Mary Lou: Prom Night II
9717,34101,Hollywood Shuffle
9718,24787,Scooby-Doo Meets the Boo Brothers
9719,62,2001: A Space Odyssey
9720,871,Planet of the Apes
9721,10331,Night of the Living Dead
9722,26690,The Boston Strangler
9723,8069,Barbarella
9724,916,Bullitt
9725,14136,The Love Bug
9726,18988,The Lion in Winter
9727,805,Rosemary's Baby
9728,12105,Yellow Submarine
9729,17917,Oliver!
9730,4929,Hang 'em High
9731,11046,Where Eagles Dare
9732,10794,The Party
9733,912,The Thomas Crown Affair
9734,11356,The Odd Couple
